epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
57,3002.72,0.07334,0.25758,0.90062,0.99083,0.99484,0.99465,0.99465,0.13313,0.21308,0.25786,0.004456,0.004456,0.004456
58,3033.07,0.07264,0.25425,0.90308,0.99342,0.98667,0.99405,0.99388,0.19675,0.26604,0.35277,0.004357,0.004357,0.004357
59,3063.34,0.07262,0.248,0.89925,0.98995,0.99006,0.99462,0.99462,0.15349,0.25308,0.28949,0.004258,0.004258,0.004258
60,3093.17,0.07137,0.2457,0.90097,0.99125,0.99014,0.99451,0.99451,0.14555,0.23899,0.27792,0.004159,0.004159,0.004159
61,3125.31,0.07042,0.24964,0.90014,0.9911,0.99099,0.99457,0.99457,0.15491,0.25951,0.28859,0.00406,0.00406,0.00406
62,3157.35,0.06903,0.26437,0.90189,0.99149,0.99269,0.99453,0.99453,0.1505,0.25442,0.27924,0.003961,0.003961,0.003961
63,3187.16,0.06641,0.23697,0.89378,0.99201,0.99356,0.99466,0.99466,0.14645,0.2392,0.27626,0.003862,0.003862,0.003862
64,3217.18,0.0677,0.24824,0.90132,0.99284,0.99243,0.99455,0.99396,0.14813,0.23083,0.27574,0.003763,0.003763,0.003763
65,3247.01,0.0673,0.2458,0.89709,0.99516,0.99263,0.99445,0.99175,0.16509,0.25059,0.29833,0.003664,0.003664,0.003664
66,3276.82,0.06646,0.23645,0.90019,0.98998,0.99298,0.99448,0.99357,0.18578,0.27578,0.32903,0.003565,0.003565,0.003565
67,3306.44,0.06834,0.23519,0.89931,0.99351,0.9889,0.99441,0.99153,0.18372,0.28292,0.32517,0.003466,0.003466,0.003466
68,3336.38,0.06442,0.23908,0.89681,0.99161,0.99187,0.99446,0.99384,0.17118,0.27423,0.3027,0.003367,0.003367,0.003367
69,3366.17,0.06375,0.23238,0.89829,0.99342,0.99221,0.99461,0.99014,0.17339,0.27429,0.30508,0.003268,0.003268,0.003268
